minimum_score,minimum_adx,minimum_rvol,stop_atr,target_r,allow_long,allow_short,starting_capital,ending_capital,net_profit,total_return_pct,trades,win_rate_pct,profit_factor,average_r,max_drawdown_pct,rank_score
80,25,1.5,1.5,2.0,True,True,10000.0,10984.49,984.49,9.84,29,44.83,1.59,0.34,-4.87,86.226
85,25,1.5,1.5,2.0,True,True,10000.0,10984.49,984.49,9.84,29,44.83,1.59,0.34,-4.87,86.226
85,18,1.5,1.5,1.5,True,True,10000.0,11089.56,1089.56,10.9,39,51.28,1.54,0.28,-5.39,86.166
90,18,1.2,1.0,2.5,True,False,10000.0,10335.79,335.79,3.36,7,42.86,1.8,0.49,-1.99,86.102
90,22,1.2,1.0,2.5,True,False,10000.0,10335.79,335.79,3.36,7,42.86,1.8,0.49,-1.99,86.102
90,25,1.2,1.0,2.5,True,False,10000.0,10335.79,335.79,3.36,7,42.86,1.8,0.49,-1.99,86.102
90,30,1.2,1.0,2.5,True,False,10000.0,10335.79,335.79,3.36,7,42.86,1.8,0.49,-1.99,86.102
90,18,1.0,1.25,1.5,True,False,10000.0,10338.52,338.52,3.39,9,55.56,1.81,0.38,-2.95,85.89199999999998
90,22,1.0,1.25,1.5,True,False,10000.0,10338.52,338.52,3.39,9,55.56,1.81,0.38,-2.95,85.89199999999998
90,25,1.0,1.25,1.5,True,False,10000.0,10338.52,338.52,3.39,9,55.56,1.81,0.38,-2.95,85.89199999999998
90,30,1.0,1.25,1.5,True,False,10000.0,10338.52,338.52,3.39,9,55.56,1.81,0.38,-2.95,85.89199999999998
80,18,1.0,1.5,2.5,True,False,10000.0,10982.2,982.2,9.82,25,40.0,1.6,0.39,-5.84,85.6
90,18,1.5,1.0,2.5,True,True,10000.0,10339.67,339.67,3.4,7,42.86,1.81,0.49,-2.96,85.56200000000001
90,22,1.5,1.0,2.5,True,True,10000.0,10339.67,339.67,3.4,7,42.86,1.81,0.49,-2.96,85.56200000000001
90,25,1.5,1.0,2.5,True,True,10000.0,10339.67,339.67,3.4,7,42.86,1.81,0.49,-2.96,85.56200000000001
90,30,1.5,1.0,2.5,True,True,10000.0,10339.67,339.67,3.4,7,42.86,1.81,0.49,-2.96,85.56200000000001
80,25,1.2,1.5,1.5,True,True,10000.0,10887.46,887.46,8.87,31,51.61,1.57,0.29,-3.52,85.292
85,25,1.2,1.5,1.5,True,True,10000.0,10887.46,887.46,8.87,31,51.61,1.57,0.29,-3.52,85.292
90,18,1.5,1.25,2.5,True,True,10000.0,10335.23,335.23,3.35,7,42.86,1.8,0.49,-2.95,85.122
90,22,1.5,1.25,2.5,True,True,10000.0,10335.23,335.23,3.35,7,42.86,1.8,0.49,-2.95,85.122
90,25,1.5,1.25,2.5,True,True,10000.0,10335.23,335.23,3.35,7,42.86,1.8,0.49,-2.95,85.122
90,30,1.5,1.25,2.5,True,True,10000.0,10335.23,335.23,3.35,7,42.86,1.8,0.49,-2.95,85.122
80,25,1.0,1.25,2.0,True,True,10000.0,11077.1,1077.1,10.77,37,43.24,1.47,0.29,-3.16,84.27799999999999
85,25,1.0,1.25,2.0,True,True,10000.0,11077.1,1077.1,10.77,37,43.24,1.47,0.29,-3.16,84.27799999999999
85,18,1.0,1.0,2.0,True,True,10000.0,11280.59,1280.59,12.81,50,42.0,1.4,0.25,-4.03,83.99000000000001
80,30,1.2,1.5,1.5,True,True,10000.0,10739.4,739.4,7.39,25,52.0,1.59,0.3,-2.95,83.88000000000001
85,30,1.2,1.5,1.5,True,True,10000.0,10739.4,739.4,7.39,25,52.0,1.59,0.3,-2.95,83.88000000000001
90,18,1.0,1.5,1.5,True,True,10000.0,10439.85,439.85,4.4,13,53.85,1.7,0.34,-1.99,83.88
90,22,1.0,1.5,1.5,True,True,10000.0,10439.85,439.85,4.4,13,53.85,1.7,0.34,-1.99,83.88
90,25,1.0,1.5,1.5,True,True,10000.0,10439.85,439.85,4.4,13,53.85,1.7,0.34,-1.99,83.88
90,30,1.0,1.5,1.5,True,True,10000.0,10439.85,439.85,4.4,13,53.85,1.7,0.34,-1.99,83.88
80,30,1.0,1.5,2.0,True,True,10000.0,10884.37,884.37,8.84,27,44.44,1.56,0.33,-3.95,83.818
85,30,1.0,1.5,2.0,True,True,10000.0,10884.37,884.37,8.84,27,44.44,1.56,0.33,-3.95,83.818
75,18,1.2,1.5,2.0,True,False,10000.0,10982.9,982.9,9.83,32,43.75,1.51,0.31,-3.99,83.47000000000001
75,18,1.0,1.5,2.0,True,False,10000.0,10982.53,982.53,9.83,32,43.75,1.51,0.31,-4.0,83.46000000000001
75,25,1.5,1.25,1.5,True,True,10000.0,11245.51,1245.51,12.46,55,49.09,1.4,0.22,-5.35,82.78800000000001
75,30,1.5,1.25,1.5,True,True,10000.0,11245.51,1245.51,12.46,55,49.09,1.4,0.22,-5.35,82.78800000000001
80,30,1.5,1.0,1.5,True,False,10000.0,10533.17,533.17,5.33,17,52.94,1.64,0.31,-2.54,82.308
85,30,1.5,1.0,1.5,True,False,10000.0,10533.17,533.17,5.33,17,52.94,1.64,0.31,-2.54,82.308
90,18,1.0,1.5,2.0,True,True,10000.0,10482.05,482.05,4.82,13,46.15,1.65,0.38,-2.03,82.19
90,22,1.0,1.5,2.0,True,True,10000.0,10482.05,482.05,4.82,13,46.15,1.65,0.38,-2.03,82.19
90,25,1.0,1.5,2.0,True,True,10000.0,10482.05,482.05,4.82,13,46.15,1.65,0.38,-2.03,82.19
90,30,1.0,1.5,2.0,True,True,10000.0,10482.05,482.05,4.82,13,46.15,1.65,0.38,-2.03,82.19
80,30,1.2,1.5,2.5,True,False,10000.0,10578.21,578.21,5.78,15,40.0,1.62,0.39,-1.99,82.07000000000001
85,30,1.2,1.5,2.5,True,False,10000.0,10578.21,578.21,5.78,15,40.0,1.62,0.39,-1.99,82.07000000000001
80,25,1.5,1.0,2.0,True,True,10000.0,10969.53,969.53,9.7,35,42.86,1.45,0.28,-3.03,81.292
85,25,1.5,1.0,2.0,True,True,10000.0,10969.53,969.53,9.7,35,42.86,1.45,0.28,-3.03,81.292
80,25,1.2,1.25,2.0,True,True,10000.0,10973.95,973.95,9.74,35,42.86,1.45,0.28,-3.14,81.262
85,25,1.2,1.25,2.0,True,True,10000.0,10973.95,973.95,9.74,35,42.86,1.45,0.28,-3.14,81.262
80,18,1.2,1.5,1.5,True,True,10000.0,11027.19,1027.19,10.27,42,50.0,1.46,0.25,-5.39,81.25
75,25,1.5,1.25,2.0,True,True,10000.0,11258.5,1258.5,12.58,53,41.51,1.37,0.24,-4.97,81.24199999999999
75,30,1.5,1.25,2.0,True,True,10000.0,11258.5,1258.5,12.58,53,41.51,1.37,0.24,-4.97,81.24199999999999
80,18,1.0,1.0,2.0,True,True,10000.0,11267.18,1267.18,12.67,53,41.51,1.36,0.24,-4.99,81.052
80,18,1.2,1.5,2.5,True,False,10000.0,10830.82,830.82,8.31,23,39.13,1.55,0.36,-4.86,81.03600000000002
85,18,1.2,1.5,1.5,True,True,10000.0,10981.35,981.35,9.81,40,50.0,1.46,0.25,-5.39,80.33
80,18,1.5,1.5,1.5,True,True,10000.0,10978.04,978.04,9.78,40,50.0,1.46,0.25,-5.39,80.27
80,18,1.0,1.5,2.0,True,True,10000.0,11072.93,1072.93,10.73,40,42.5,1.44,0.27,-5.82,79.94
80,25,1.2,1.0,2.5,True,False,10000.0,10822.7,822.7,8.23,23,39.13,1.55,0.36,-5.83,79.90600000000002
80,25,1.5,1.0,2.5,True,False,10000.0,10822.7,822.7,8.23,23,39.13,1.55,0.36,-5.83,79.90600000000002
85,25,1.2,1.0,2.5,True,False,10000.0,10822.7,822.7,8.23,23,39.13,1.55,0.36,-5.83,79.90600000000002
85,25,1.5,1.0,2.5,True,False,10000.0,10822.7,822.7,8.23,23,39.13,1.55,0.36,-5.83,79.90600000000002
75,25,1.5,1.0,2.5,True,True,10000.0,11344.01,1344.01,13.44,56,35.71,1.34,0.24,-6.14,79.582
75,30,1.5,1.0,2.5,True,True,10000.0,11344.01,1344.01,13.44,56,35.71,1.34,0.24,-6.14,79.582
80,25,1.5,1.25,1.5,True,True,10000.0,10827.22,827.22,8.27,34,50.0,1.46,0.24,-2.97,79.47
85,25,1.5,1.25,1.5,True,True,10000.0,10827.22,827.22,8.27,34,50.0,1.46,0.24,-2.97,79.47
80,25,1.5,1.5,2.5,True,True,10000.0,10920.16,920.16,9.2,29,37.93,1.48,0.32,-4.88,79.306
85,25,1.5,1.5,2.5,True,True,10000.0,10920.16,920.16,9.2,29,37.93,1.48,0.32,-4.88,79.306
75,25,1.0,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
75,25,1.2,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
75,25,1.5,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
75,30,1.0,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
75,30,1.2,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
75,30,1.5,1.25,2.5,True,False,10000.0,10966.72,966.72,9.67,32,37.5,1.45,0.31,-4.49,79.30000000000001
80,25,1.0,1.5,2.5,True,True,10000.0,10970.09,970.09,9.7,32,37.5,1.45,0.31,-4.88,78.97000000000001
85,25,1.0,1.5,2.5,True,True,10000.0,10970.09,970.09,9.7,32,37.5,1.45,0.31,-4.88,78.97000000000001
85,18,1.5,1.0,2.0,True,True,10000.0,11171.41,1171.41,11.71,48,41.67,1.38,0.24,-5.9,78.954
85,18,1.0,1.5,2.5,True,True,10000.0,11069.56,1069.56,10.7,38,36.84,1.41,0.29,-5.06,78.85799999999999
85,18,1.5,1.0,1.5,True,True,10000.0,11121.7,1121.7,11.22,51,49.02,1.39,0.22,-6.51,78.784
80,25,1.5,1.0,2.5,True,True,10000.0,11021.75,1021.75,10.22,35,37.14,1.43,0.29,-5.41,78.30799999999999
85,25,1.5,1.0,2.5,True,True,10000.0,11021.75,1021.75,10.22,35,37.14,1.43,0.29,-5.41,78.30799999999999
80,30,1.2,1.0,2.0,True,False,10000.0,10577.77,577.77,5.78,18,44.44,1.55,0.32,-2.96,78.13800000000002
85,30,1.2,1.0,2.0,True,False,10000.0,10577.77,577.77,5.78,18,44.44,1.55,0.32,-2.96,78.13800000000002
75,18,1.5,1.25,1.5,True,True,10000.0,11129.98,1129.98,11.3,56,48.21,1.35,0.2,-5.36,78.13199999999999
75,22,1.5,1.25,1.5,True,True,10000.0,11129.98,1129.98,11.3,56,48.21,1.35,0.2,-5.36,78.13199999999999
80,22,1.2,1.0,2.5,True,False,10000.0,10872.88,872.88,8.73,26,38.46,1.5,0.34,-6.79,77.66199999999999
80,22,1.5,1.0,2.5,True,False,10000.0,10872.88,872.88,8.73,26,38.46,1.5,0.34,-6.79,77.66199999999999
85,22,1.2,1.0,2.5,True,False,10000.0,10872.88,872.88,8.73,26,38.46,1.5,0.34,-6.79,77.66199999999999
85,22,1.5,1.0,2.5,True,False,10000.0,10872.88,872.88,8.73,26,38.46,1.5,0.34,-6.79,77.66199999999999
80,18,1.2,1.0,2.0,True,True,10000.0,11163.31,1163.31,11.63,51,41.18,1.35,0.23,-5.9,77.446
80,30,1.2,1.0,2.5,True,False,10000.0,10625.58,625.58,6.26,18,38.89,1.53,0.35,-3.49,77.35800000000002
85,30,1.2,1.0,2.5,True,False,10000.0,10625.58,625.58,6.26,18,38.89,1.53,0.35,-3.49,77.35800000000002
75,25,1.0,1.25,2.0,True,True,10000.0,11146.58,1146.58,11.47,54,40.74,1.33,0.22,-4.97,77.06800000000001
75,25,1.2,1.25,2.0,True,True,10000.0,11146.58,1146.58,11.47,54,40.74,1.33,0.22,-4.97,77.06800000000001
75,30,1.0,1.25,2.0,True,True,10000.0,11146.58,1146.58,11.47,54,40.74,1.33,0.22,-4.97,77.06800000000001
75,30,1.2,1.25,2.0,True,True,10000.0,11146.58,1146.58,11.47,54,40.74,1.33,0.22,-4.97,77.06800000000001
75,18,1.5,1.25,2.0,True,True,10000.0,11144.98,1144.98,11.45,54,40.74,1.33,0.22,-4.96,77.03800000000001
75,22,1.5,1.25,2.0,True,True,10000.0,11144.98,1144.98,11.45,54,40.74,1.33,0.22,-4.96,77.03800000000001
80,18,1.5,1.0,2.5,True,False,10000.0,10918.86,918.86,9.19,29,37.93,1.47,0.32,-6.79,77.026
85,18,1.2,1.0,2.5,True,False,10000.0,10918.86,918.86,9.19,29,37.93,1.47,0.32,-6.79,77.026
85,18,1.5,1.0,2.5,True,False,10000.0,10918.86,918.86,9.19,29,37.93,1.47,0.32,-6.79,77.026
80,18,1.5,1.5,2.0,True,False,10000.0,10677.02,677.02,6.77,23,43.48,1.49,0.3,-3.94,76.446
85,18,1.2,1.5,2.0,True,False,10000.0,10677.02,677.02,6.77,23,43.48,1.49,0.3,-3.94,76.446
85,18,1.5,1.5,2.0,True,False,10000.0,10677.02,677.02,6.77,23,43.48,1.49,0.3,-3.94,76.446
80,22,1.0,1.5,2.0,True,False,10000.0,10674.29,674.29,6.74,23,43.48,1.49,0.3,-3.94,76.386
85,22,1.0,1.5,2.0,True,False,10000.0,10674.29,674.29,6.74,23,43.48,1.49,0.3,-3.94,76.386
90,18,1.2,1.0,2.5,True,True,10000.0,10383.38,383.38,3.83,10,40.0,1.6,0.39,-3.91,75.55
90,22,1.2,1.0,2.5,True,True,10000.0,10383.38,383.38,3.83,10,40.0,1.6,0.39,-3.91,75.55
90,25,1.2,1.0,2.5,True,True,10000.0,10383.38,383.38,3.83,10,40.0,1.6,0.39,-3.91,75.55
90,30,1.2,1.0,2.5,True,True,10000.0,10383.38,383.38,3.83,10,40.0,1.6,0.39,-3.91,75.55
85,18,1.0,1.0,1.5,True,True,10000.0,11012.76,1012.76,10.13,52,48.08,1.34,0.19,-5.12,75.456
90,18,1.0,1.0,2.5,True,False,10000.0,10378.15,378.15,3.78,10,40.0,1.6,0.39,-3.94,75.42
90,22,1.0,1.0,2.5,True,False,10000.0,10378.15,378.15,3.78,10,40.0,1.6,0.39,-3.94,75.42
90,25,1.0,1.0,2.5,True,False,10000.0,10378.15,378.15,3.78,10,40.0,1.6,0.39,-3.94,75.42
90,30,1.0,1.0,2.5,True,False,10000.0,10378.15,378.15,3.78,10,40.0,1.6,0.39,-3.94,75.42
80,22,1.2,1.5,2.5,True,False,10000.0,10667.07,667.07,6.67,21,38.1,1.48,0.33,-3.94,75.42
80,22,1.5,1.5,2.5,True,False,10000.0,10667.07,667.07,6.67,21,38.1,1.48,0.33,-3.94,75.42
85,22,1.2,1.5,2.5,True,False,10000.0,10667.07,667.07,6.67,21,38.1,1.48,0.33,-3.94,75.42
85,22,1.5,1.5,2.5,True,False,10000.0,10667.07,667.07,6.67,21,38.1,1.48,0.33,-3.94,75.42
75,18,1.5,1.0,2.5,True,True,10000.0,11229.36,1229.36,12.29,57,35.09,1.3,0.22,-6.14,75.358
75,22,1.5,1.0,2.5,True,True,10000.0,11229.36,1229.36,12.29,57,35.09,1.3,0.22,-6.14,75.358
75,25,1.0,1.0,2.5,True,True,10000.0,11227.97,1227.97,12.28,57,35.09,1.3,0.22,-6.14,75.33800000000001
75,25,1.2,1.0,2.5,True,True,10000.0,11227.97,1227.97,12.28,57,35.09,1.3,0.22,-6.14,75.33800000000001
75,30,1.0,1.0,2.5,True,True,10000.0,11227.97,1227.97,12.28,57,35.09,1.3,0.22,-6.14,75.33800000000001
75,30,1.2,1.0,2.5,True,True,10000.0,11227.97,1227.97,12.28,57,35.09,1.3,0.22,-6.14,75.33800000000001
85,22,1.5,1.0,2.0,True,True,10000.0,10961.86,961.86,9.62,41,41.46,1.37,0.24,-5.01,75.27199999999999
85,22,1.5,1.0,1.5,True,True,10000.0,10917.56,917.56,9.18,43,48.84,1.39,0.21,-5.99,74.988
80,30,1.0,1.5,2.5,True,True,10000.0,10767.72,767.72,7.68,27,37.04,1.43,0.29,-3.9,74.71799999999999
85,30,1.0,1.5,2.5,True,True,10000.0,10767.72,767.72,7.68,27,37.04,1.43,0.29,-3.9,74.71799999999999
80,18,1.0,1.0,2.5,True,False,10000.0,10969.35,969.35,9.69,32,37.5,1.44,0.3,-8.63,74.65
80,25,1.2,1.25,2.5,True,False,10000.0,10673.05,673.05,6.73,21,38.1,1.48,0.33,-4.9,74.57999999999998
80,25,1.5,1.25,2.5,True,False,10000.0,10673.05,673.05,6.73,21,38.1,1.48,0.33,-4.9,74.57999999999998
85,25,1.2,1.25,2.5,True,False,10000.0,10673.05,673.05,6.73,21,38.1,1.48,0.33,-4.9,74.57999999999998
85,25,1.5,1.25,2.5,True,False,10000.0,10673.05,673.05,6.73,21,38.1,1.48,0.33,-4.9,74.57999999999998
90,18,1.5,1.5,2.5,True,False,10000.0,10191.39,191.39,1.91,5,40.0,1.62,0.4,-1.98,74.54
90,22,1.5,1.5,2.5,True,False,10000.0,10191.39,191.39,1.91,5,40.0,1.62,0.4,-1.98,74.54
90,25,1.5,1.5,2.5,True,False,10000.0,10191.39,191.39,1.91,5,40.0,1.62,0.4,-1.98,74.54
90,30,1.5,1.5,2.5,True,False,10000.0,10191.39,191.39,1.91,5,40.0,1.62,0.4,-1.98,74.54
85,18,1.2,1.0,2.0,True,True,10000.0,11065.21,1065.21,10.65,49,40.82,1.33,0.22,-5.9,74.51400000000001
85,22,1.0,1.5,1.5,True,True,10000.0,10826.43,826.43,8.26,39,48.72,1.4,0.21,-4.98,74.484
80,18,1.5,1.0,2.0,True,True,10000.0,11060.82,1060.82,10.61,49,40.82,1.33,0.22,-5.9,74.43400000000001
90,18,1.5,1.25,2.5,True,False,10000.0,10189.95,189.95,1.9,5,40.0,1.62,0.39,-1.98,74.32
90,22,1.5,1.25,2.5,True,False,10000.0,10189.95,189.95,1.9,5,40.0,1.62,0.39,-1.98,74.32
90,25,1.5,1.25,2.5,True,False,10000.0,10189.95,189.95,1.9,5,40.0,1.62,0.39,-1.98,74.32
90,30,1.5,1.25,2.5,True,False,10000.0,10189.95,189.95,1.9,5,40.0,1.62,0.39,-1.98,74.32
80,25,1.0,1.25,2.5,True,True,10000.0,10916.48,916.48,9.16,36,36.11,1.37,0.26,-4.46,74.23200000000001
85,25,1.0,1.25,2.5,True,True,10000.0,10916.48,916.48,9.16,36,36.11,1.37,0.26,-4.46,74.23200000000001
80,25,1.0,1.0,2.0,True,True,10000.0,10858.86,858.86,8.59,39,41.03,1.35,0.22,-2.99,74.04600000000002
85,25,1.0,1.0,2.0,True,True,10000.0,10858.86,858.86,8.59,39,41.03,1.35,0.22,-2.99,74.04600000000002
75,18,1.2,1.25,1.5,True,True,10000.0,11025.79,1025.79,10.26,57,47.37,1.31,0.18,-5.45,73.994
80,18,1.5,1.0,1.5,True,True,10000.0,11009.16,1009.16,10.09,52,48.08,1.34,0.19,-6.51,73.986
75,18,1.0,1.25,1.5,True,True,10000.0,11025.01,1025.01,10.25,57,47.37,1.31,0.18,-5.45,73.97399999999999
90,18,1.5,1.0,2.5,True,False,10000.0,10189.09,189.09,1.89,5,40.0,1.61,0.39,-1.98,73.95
90,22,1.5,1.0,2.5,True,False,10000.0,10189.09,189.09,1.89,5,40.0,1.61,0.39,-1.98,73.95
90,25,1.5,1.0,2.5,True,False,10000.0,10189.09,189.09,1.89,5,40.0,1.61,0.39,-1.98,73.95
90,30,1.5,1.0,2.5,True,False,10000.0,10189.09,189.09,1.89,5,40.0,1.61,0.39,-1.98,73.95
80,30,1.5,1.5,2.0,False,True,10000.0,10291.84,291.84,2.92,9,44.44,1.58,0.33,-2.95,73.678
85,30,1.5,1.5,2.0,False,True,10000.0,10291.84,291.84,2.92,9,44.44,1.58,0.33,-2.95,73.678
80,25,1.5,1.25,2.5,True,True,10000.0,10871.03,871.03,8.71,33,36.36,1.38,0.27,-4.89,73.50200000000001
85,25,1.5,1.25,2.5,True,True,10000.0,10871.03,871.03,8.71,33,36.36,1.38,0.27,-4.89,73.50200000000001
80,22,1.0,1.25,2.5,True,False,10000.0,10725.27,725.27,7.25,24,37.5,1.45,0.31,-5.84,73.11
85,22,1.0,1.25,2.5,True,False,10000.0,10725.27,725.27,7.25,24,37.5,1.45,0.31,-5.84,73.11
80,30,1.0,1.25,2.5,True,True,10000.0,10818.93,818.93,8.19,30,36.67,1.4,0.28,-5.41,72.904
85,30,1.0,1.25,2.5,True,True,10000.0,10818.93,818.93,8.19,30,36.67,1.4,0.28,-5.41,72.904
75,22,1.0,1.25,2.0,True,True,10000.0,11037.04,1037.04,10.37,55,40.0,1.29,0.19,-4.96,72.73
75,22,1.2,1.25,2.0,True,True,10000.0,11037.04,1037.04,10.37,55,40.0,1.29,0.19,-4.96,72.73
80,18,1.0,1.5,2.5,True,True,10000.0,10957.95,957.95,9.58,39,35.9,1.35,0.25,-6.02,72.57000000000001
75,18,1.5,1.25,2.5,True,False,10000.0,10851.42,851.42,8.51,33,36.36,1.38,0.27,-5.44,72.552
75,22,1.0,1.25,2.5,True,False,10000.0,10851.42,851.42,8.51,33,36.36,1.38,0.27,-5.44,72.552
75,22,1.2,1.25,2.5,True,False,10000.0,10851.42,851.42,8.51,33,36.36,1.38,0.27,-5.44,72.552
75,22,1.5,1.25,2.5,True,False,10000.0,10851.42,851.42,8.51,33,36.36,1.38,0.27,-5.44,72.552
75,25,1.0,1.25,1.5,True,True,10000.0,10969.41,969.41,9.69,55,47.27,1.3,0.18,-5.43,72.50399999999999
75,25,1.2,1.25,1.5,True,True,10000.0,10969.41,969.41,9.69,55,47.27,1.3,0.18,-5.43,72.50399999999999
75,30,1.0,1.25,1.5,True,True,10000.0,10969.41,969.41,9.69,55,47.27,1.3,0.18,-5.43,72.50399999999999
75,30,1.2,1.25,1.5,True,True,10000.0,10969.41,969.41,9.69,55,47.27,1.3,0.18,-5.43,72.50399999999999
80,25,1.2,1.5,2.0,True,True,10000.0,10772.52,772.52,7.73,31,41.94,1.41,0.25,-5.84,72.358
85,25,1.2,1.5,2.0,True,True,10000.0,10772.52,772.52,7.73,31,41.94,1.41,0.25,-5.84,72.358
80,25,1.0,1.0,2.5,True,True,10000.0,10955.2,955.2,9.55,39,35.9,1.35,0.25,-6.37,72.16
85,25,1.0,1.0,2.5,True,True,10000.0,10955.2,955.2,9.55,39,35.9,1.35,0.25,-6.37,72.16
85,22,1.5,1.5,1.5,True,True,10000.0,10725.21,725.21,7.25,35,48.57,1.39,0.21,-5.43,71.63399999999999
75,22,1.0,1.0,2.5,True,True,10000.0,11116.51,1116.51,11.17,58,34.48,1.27,0.2,-6.14,71.546
75,22,1.2,1.0,2.5,True,True,10000.0,11116.51,1116.51,11.17,58,34.48,1.27,0.2,-6.14,71.546
80,18,1.0,1.0,1.5,True,True,10000.0,10953.49,953.49,9.53,55,47.27,1.3,0.17,-5.95,71.46400000000001
90,18,1.2,1.5,2.0,True,True,10000.0,10284.87,284.87,2.85,9,44.44,1.54,0.33,-3.92,71.168
90,22,1.2,1.5,2.0,True,True,10000.0,10284.87,284.87,2.85,9,44.44,1.54,0.33,-3.92,71.168
90,25,1.2,1.5,2.0,True,True,10000.0,10284.87,284.87,2.85,9,44.44,1.54,0.33,-3.92,71.168
90,30,1.2,1.5,2.0,True,True,10000.0,10284.87,284.87,2.85,9,44.44,1.54,0.33,-3.92,71.168
85,22,1.5,1.25,2.0,True,True,10000.0,10863.65,863.65,8.64,39,41.03,1.35,0.22,-6.0,71.13600000000001
80,18,1.0,1.5,2.0,True,False,10000.0,10672.09,672.09,6.72,26,42.31,1.42,0.26,-5.85,70.952
80,30,1.5,1.25,2.5,True,False,10000.0,10473.37,473.37,4.73,16,37.5,1.45,0.31,-2.96,70.95
85,30,1.5,1.25,2.5,True,False,10000.0,10473.37,473.37,4.73,16,37.5,1.45,0.31,-2.96,70.95
80,30,1.5,1.5,2.0,True,False,10000.0,10381.65,381.65,3.82,14,42.86,1.46,0.28,-2.06,70.852
85,30,1.5,1.5,2.0,True,False,10000.0,10381.65,381.65,3.82,14,42.86,1.46,0.28,-2.06,70.852
80,25,1.2,1.0,2.0,True,True,10000.0,10755.11,755.11,7.55,37,40.54,1.32,0.21,-3.04,70.568
85,25,1.2,1.0,2.0,True,True,10000.0,10755.11,755.11,7.55,37,40.54,1.32,0.21,-3.04,70.568
80,22,1.5,1.0,2.0,True,True,10000.0,10852.86,852.86,8.53,42,40.48,1.31,0.21,-5.01,70.196
80,18,1.2,1.0,2.5,True,False,10000.0,10809.15,809.15,8.09,30,36.67,1.39,0.28,-7.73,70.03399999999999
80,25,1.0,1.0,1.5,True,True,10000.0,10709.38,709.38,7.09,40,47.5,1.32,0.18,-3.49,69.99000000000001
85,25,1.0,1.0,1.5,True,True,10000.0,10709.38,709.38,7.09,40,47.5,1.32,0.18,-3.49,69.99000000000001
80,18,1.2,1.0,1.5,True,True,10000.0,10903.38,903.38,9.03,53,47.17,1.29,0.17,-6.37,69.67399999999999
80,22,1.5,1.0,1.5,True,True,10000.0,10806.59,806.59,8.07,44,47.73,1.32,0.18,-5.99,69.496
85,18,1.0,1.25,2.0,True,True,10000.0,10961.07,961.07,9.61,47,40.43,1.31,0.21,-7.9,69.45599999999999
80,22,1.0,1.5,2.0,True,True,10000.0,10761.05,761.05,7.61,37,40.54,1.33,0.21,-4.93,69.148
85,22,1.0,1.5,2.0,True,True,10000.0,10761.05,761.05,7.61,37,40.54,1.33,0.21,-4.93,69.148
80,22,1.0,1.5,1.5,True,True,10000.0,10717.28,717.28,7.17,40,47.5,1.33,0.18,-4.98,69.00999999999999
80,30,1.2,1.5,2.5,True,True,10000.0,10619.02,619.02,6.19,25,36.0,1.37,0.26,-3.89,68.84
85,30,1.2,1.5,2.5,True,True,10000.0,10619.02,619.02,6.19,25,36.0,1.37,0.26,-3.89,68.84
85,22,1.0,1.0,2.0,True,True,10000.0,10847.57,847.57,8.48,45,40.0,1.29,0.19,-5.18,68.72999999999999
90,18,1.0,1.0,1.5,True,False,10000.0,10237.13,237.13,2.37,10,50.0,1.46,0.24,-1.98,68.66
90,22,1.0,1.0,1.5,True,False,10000.0,10237.13,237.13,2.37,10,50.0,1.46,0.24,-1.98,68.66
90,25,1.0,1.0,1.5,True,False,10000.0,10237.13,237.13,2.37,10,50.0,1.46,0.24,-1.98,68.66
90,30,1.0,1.0,1.5,True,False,10000.0,10237.13,237.13,2.37,10,50.0,1.46,0.24,-1.98,68.66
80,18,1.2,1.5,2.0,True,False,10000.0,10571.94,571.94,5.72,24,41.67,1.39,0.25,-4.9,68.524
85,18,1.2,1.0,1.5,True,True,10000.0,10848.11,848.11,8.48,51,47.06,1.29,0.17,-6.51,68.412
85,22,1.5,1.25,1.5,True,True,10000.0,10719.56,719.56,7.2,40,47.5,1.32,0.18,-5.5,68.2
80,30,1.5,1.25,2.5,True,True,10000.0,10611.99,611.99,6.12,25,36.0,1.36,0.25,-3.93,68.11
85,30,1.5,1.25,2.5,True,True,10000.0,10611.99,611.99,6.12,25,36.0,1.36,0.25,-3.93,68.11
75,22,1.0,1.25,1.5,True,True,10000.0,10859.84,859.84,8.6,56,46.43,1.26,0.15,-5.48,68.106
75,22,1.2,1.25,1.5,True,True,10000.0,10859.84,859.84,8.6,56,46.43,1.26,0.15,-5.48,68.106
80,25,1.2,1.0,1.5,True,True,10000.0,10656.95,656.95,6.57,38,47.37,1.31,0.18,-4.09,67.974
85,25,1.2,1.0,1.5,True,True,10000.0,10656.95,656.95,6.57,38,47.37,1.31,0.18,-4.09,67.974
75,18,1.2,1.25,2.0,True,True,10000.0,10932.8,932.8,9.33,56,39.29,1.25,0.17,-5.85,67.81800000000001
